,State.Code,State.Name,Tier 1 Code,Tier 1 Description,Pollutant,year,Sum
15081,48,TX,1,FUEL COMB. ELEC. UTIL.,SO2,2015,321.2314691
15082,48,TX,2,FUEL COMB. INDUSTRIAL,SO2,2015,28.53428595
15083,48,TX,3,FUEL COMB. OTHER,SO2,2015,0.378373449
15084,48,TX,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,15.2915936
15085,48,TX,5,METALS PROCESSING,SO2,2015,0.662311
15086,48,TX,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,43.66907566
15087,48,TX,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,14.8036558
15088,48,TX,8,SOLVENT UTILIZATION,SO2,2015,0.0017427
15089,48,TX,9,STORAGE & TRANSPORT,SO2,2015,0.413060133
15090,48,TX,10,WASTE DISPOSAL & RECYCLING,SO2,2015,1.604670006
15091,48,TX,11,HIGHWAY VEHICLES,SO2,2015,2.62830069
15092,48,TX,12,OFF-HIGHWAY,SO2,2015,3.830764448
15093,48,TX,14,MISCELLANEOUS,SO2,2015,0.249590749
15094,48,TX,15,WILDFIRES,SO2,2015,1.737271133
15095,48,TX,16,PRESCRIBED FIRES,SO2,2015,3.838132508
15096,49,UT,1,FUEL COMB. ELEC. UTIL.,SO2,2015,16.9921845
15097,49,UT,2,FUEL COMB. INDUSTRIAL,SO2,2015,2.855956318
15098,49,UT,3,FUEL COMB. OTHER,SO2,2015,0.08451654
15099,49,UT,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,0.025611542
15100,49,UT,5,METALS PROCESSING,SO2,2015,0.783298735
15101,49,UT,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,0.107109579
15102,49,UT,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,0.130733887
15103,49,UT,8,SOLVENT UTILIZATION,SO2,2015,0
15104,49,UT,9,STORAGE & TRANSPORT,SO2,2015,0
15105,49,UT,10,WASTE DISPOSAL & RECYCLING,SO2,2015,0.275294848
15106,49,UT,11,HIGHWAY VEHICLES,SO2,2015,0.247794597
15107,49,UT,12,OFF-HIGHWAY,SO2,2015,0.210987618
15108,49,UT,14,MISCELLANEOUS,SO2,2015,0.004243708
15109,49,UT,15,WILDFIRES,SO2,2015,0.250706019
15110,49,UT,16,PRESCRIBED FIRES,SO2,2015,0.258398239
15111,50,VT,1,FUEL COMB. ELEC. UTIL.,SO2,2015,0.00228732
15112,50,VT,2,FUEL COMB. INDUSTRIAL,SO2,2015,0.330298317
15113,50,VT,3,FUEL COMB. OTHER,SO2,2015,0.756113577
15114,50,VT,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,0
15115,50,VT,5,METALS PROCESSING,SO2,2015,0
15116,50,VT,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,0
15117,50,VT,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,0
15118,50,VT,8,SOLVENT UTILIZATION,SO2,2015,0
15119,50,VT,9,STORAGE & TRANSPORT,SO2,2015,0
15120,50,VT,10,WASTE DISPOSAL & RECYCLING,SO2,2015,0.054661936
15121,50,VT,11,HIGHWAY VEHICLES,SO2,2015,0.081533976
15122,50,VT,12,OFF-HIGHWAY,SO2,2015,0.028906735
15123,50,VT,14,MISCELLANEOUS,SO2,2015,0.000395499
15124,50,VT,15,WILDFIRES,SO2,2015,0.002852322
15125,50,VT,16,PRESCRIBED FIRES,SO2,2015,0.008475733
15126,51,VA,1,FUEL COMB. ELEC. UTIL.,SO2,2015,22.57382161
15127,51,VA,2,FUEL COMB. INDUSTRIAL,SO2,2015,7.527392491
15128,51,VA,3,FUEL COMB. OTHER,SO2,2015,6.137040856
15129,51,VA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,2.308366304
15130,51,VA,5,METALS PROCESSING,SO2,2015,5.019596715
15131,51,VA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,0.221274169
15132,51,VA,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,11.28684799
15133,51,VA,8,SOLVENT UTILIZATION,SO2,2015,3.05863E-05
15134,51,VA,9,STORAGE & TRANSPORT,SO2,2015,0.000679505
15135,51,VA,10,WASTE DISPOSAL & RECYCLING,SO2,2015,1.667314043
15136,51,VA,11,HIGHWAY VEHICLES,SO2,2015,0.925165864
15137,51,VA,12,OFF-HIGHWAY,SO2,2015,1.678460037
15138,51,VA,14,MISCELLANEOUS,SO2,2015,0.015184567
15139,51,VA,15,WILDFIRES,SO2,2015,0.502511789
15140,51,VA,16,PRESCRIBED FIRES,SO2,2015,1.013035
15141,53,WA,1,FUEL COMB. ELEC. UTIL.,SO2,2015,2.648631198
15142,53,WA,2,FUEL COMB. INDUSTRIAL,SO2,2015,2.87535118
15143,53,WA,3,FUEL COMB. OTHER,SO2,2015,0.769564871
15144,53,WA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,0.212540303
15145,53,WA,5,METALS PROCESSING,SO2,2015,6.549769
15146,53,WA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,0.309856667
15147,53,WA,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,1.1953759
15148,53,WA,8,SOLVENT UTILIZATION,SO2,2015,0
15149,53,WA,9,STORAGE & TRANSPORT,SO2,2015,0.000542533
15150,53,WA,10,WASTE DISPOSAL & RECYCLING,SO2,2015,0.225662061
15151,53,WA,11,HIGHWAY VEHICLES,SO2,2015,0.460342493
15152,53,WA,12,OFF-HIGHWAY,SO2,2015,8.225490886
15153,53,WA,14,MISCELLANEOUS,SO2,2015,0.185503462
15154,53,WA,15,WILDFIRES,SO2,2015,8.563171727
15155,53,WA,16,PRESCRIBED FIRES,SO2,2015,0.784322778
15156,54,WV,1,FUEL COMB. ELEC. UTIL.,SO2,2015,76.37266438
15157,54,WV,2,FUEL COMB. INDUSTRIAL,SO2,2015,10.26320389
15158,54,WV,3,FUEL COMB. OTHER,SO2,2015,0.368123171
15159,54,WV,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,0.055716934
15160,54,WV,5,METALS PROCESSING,SO2,2015,1.336768895
15161,54,WV,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,0.081016696
15162,54,WV,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,1.467904665
15163,54,WV,8,SOLVENT UTILIZATION,SO2,2015,8.60E-09
15164,54,WV,9,STORAGE & TRANSPORT,SO2,2015,3.20E-06
15165,54,WV,10,WASTE DISPOSAL & RECYCLING,SO2,2015,0.208039159
15166,54,WV,11,HIGHWAY VEHICLES,SO2,2015,0.172158081
15167,54,WV,12,OFF-HIGHWAY,SO2,2015,0.076958404
15168,54,WV,14,MISCELLANEOUS,SO2,2015,0.001843915
15169,54,WV,15,WILDFIRES,SO2,2015,0.625230713
15170,54,WV,16,PRESCRIBED FIRES,SO2,2015,0.483744959
15171,55,WI,1,FUEL COMB. ELEC. UTIL.,SO2,2015,31.23114104
15172,55,WI,2,FUEL COMB. INDUSTRIAL,SO2,2015,31.31068835
15173,55,WI,3,FUEL COMB. OTHER,SO2,2015,1.822326381
15174,55,WI,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,0.003319596
15175,55,WI,5,METALS PROCESSING,SO2,2015,0.36680587
15176,55,WI,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,0.025740887
15177,55,WI,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,2.905984066
15178,55,WI,8,SOLVENT UTILIZATION,SO2,2015,5.03633E-05
15179,55,WI,9,STORAGE & TRANSPORT,SO2,2015,0.001635528
15180,55,WI,10,WASTE DISPOSAL & RECYCLING,SO2,2015,0.594844472
15181,55,WI,11,HIGHWAY VEHICLES,SO2,2015,0.404655992
15182,55,WI,12,OFF-HIGHWAY,SO2,2015,0.250751442
15183,55,WI,14,MISCELLANEOUS,SO2,2015,0.005390464
15184,55,WI,15,WILDFIRES,SO2,2015,0.020943577
15185,55,WI,16,PRESCRIBED FIRES,SO2,2015,0.421689839
15186,56,WY,1,FUEL COMB. ELEC. UTIL.,SO2,2015,35.786436
15187,56,WY,2,FUEL COMB. INDUSTRIAL,SO2,2015,10.72948508
15188,56,WY,3,FUEL COMB. OTHER,SO2,2015,0.169708274
15189,56,WY,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2015,1.162156567
15190,56,WY,5,METALS PROCESSING,SO2,2015,0
15191,56,WY,6,PETROLEUM & RELATED INDUSTRIES,SO2,2015,3.389356424
15192,56,WY,7,OTHER INDUSTRIAL PROCESSES,SO2,2015,1.362661185
15193,56,WY,8,SOLVENT UTILIZATION,SO2,2015,0.00002
15194,56,WY,9,STORAGE & TRANSPORT,SO2,2015,0.009005817
15195,56,WY,10,WASTE DISPOSAL & RECYCLING,SO2,2015,0.035956091
15196,56,WY,11,HIGHWAY VEHICLES,SO2,2015,0.080961343
15197,56,WY,12,OFF-HIGHWAY,SO2,2015,0.057023243
15198,56,WY,14,MISCELLANEOUS,SO2,2015,0.004668057
15199,56,WY,15,WILDFIRES,SO2,2015,0.121031913
15200,56,WY,16,PRESCRIBED FIRES,SO2,2015,0.426658557
15201,1,AL,1,FUEL COMB. ELEC. UTIL.,SO2,2016,46.96410223
15202,1,AL,2,FUEL COMB. INDUSTRIAL,SO2,2016,17.04586607
15203,1,AL,3,FUEL COMB. OTHER,SO2,2016,0.121785042
15204,1,AL,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,5.332825654
15205,1,AL,5,METALS PROCESSING,SO2,2016,10.64355713
15206,1,AL,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,5.270977524
15207,1,AL,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,14.12671182
15208,1,AL,8,SOLVENT UTILIZATION,SO2,2016,0.000884589
15209,1,AL,9,STORAGE & TRANSPORT,SO2,2016,0.000264957
15210,1,AL,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.628470582
15211,1,AL,11,HIGHWAY VEHICLES,SO2,2016,0.777517144
15212,1,AL,12,OFF-HIGHWAY,SO2,2016,0.565978028
15213,1,AL,14,MISCELLANEOUS,SO2,2016,0.050198362
15214,1,AL,15,WILDFIRES,SO2,2016,0.993491936
15215,1,AL,16,PRESCRIBED FIRES,SO2,2016,4.783879288
15216,2,AK,1,FUEL COMB. ELEC. UTIL.,SO2,2016,1.990566133
15217,2,AK,2,FUEL COMB. INDUSTRIAL,SO2,2016,1.991505797
15218,2,AK,3,FUEL COMB. OTHER,SO2,2016,1.077884002
15219,2,AK,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0
15220,2,AK,5,METALS PROCESSING,SO2,2016,0.000341067
15221,2,AK,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.123735714
15222,2,AK,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,0.0651322
15223,2,AK,9,STORAGE & TRANSPORT,SO2,2016,0.000112667
15224,2,AK,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.09121639
15225,2,AK,11,HIGHWAY VEHICLES,SO2,2016,0.032550354
15226,2,AK,12,OFF-HIGHWAY,SO2,2016,1.10977955
15227,2,AK,14,MISCELLANEOUS,SO2,2016,0.009278118
15228,2,AK,15,WILDFIRES,SO2,2016,12.50052597
15229,2,AK,16,PRESCRIBED FIRES,SO2,2016,0.139484672
15230,4,AZ,1,FUEL COMB. ELEC. UTIL.,SO2,2016,11.35809028
15231,4,AZ,2,FUEL COMB. INDUSTRIAL,SO2,2016,0.465312716
15232,4,AZ,3,FUEL COMB. OTHER,SO2,2016,0.097715561
15233,4,AZ,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,1.48933E-05
15234,4,AZ,5,METALS PROCESSING,SO2,2016,23.65132735
15235,4,AZ,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.00027951
15236,4,AZ,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,1.838747471
15237,4,AZ,8,SOLVENT UTILIZATION,SO2,2016,0.000021285
15238,4,AZ,9,STORAGE & TRANSPORT,SO2,2016,0.000195252
15239,4,AZ,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.214520767
15240,4,AZ,11,HIGHWAY VEHICLES,SO2,2016,0.368324079
15241,4,AZ,12,OFF-HIGHWAY,SO2,2016,0.836497856
15242,4,AZ,14,MISCELLANEOUS,SO2,2016,0.016035186
15243,4,AZ,15,WILDFIRES,SO2,2016,1.970663774
15244,4,AZ,16,PRESCRIBED FIRES,SO2,2016,0.848158148
15245,5,AR,1,FUEL COMB. ELEC. UTIL.,SO2,2016,44.28154879
15246,5,AR,2,FUEL COMB. INDUSTRIAL,SO2,2016,17.98350509
15247,5,AR,3,FUEL COMB. OTHER,SO2,2016,0.15810837
15248,5,AR,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.172513132
15249,5,AR,5,METALS PROCESSING,SO2,2016,0.810017753
15250,5,AR,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.024273907
15251,5,AR,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,2.734885472
15252,5,AR,8,SOLVENT UTILIZATION,SO2,2016,9.65188E-05
15253,5,AR,9,STORAGE & TRANSPORT,SO2,2016,0.003286897
15254,5,AR,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.398244611
15255,5,AR,11,HIGHWAY VEHICLES,SO2,2016,0.337066765
15256,5,AR,12,OFF-HIGHWAY,SO2,2016,0.180531592
15257,5,AR,14,MISCELLANEOUS,SO2,2016,0.375681228
15258,5,AR,15,WILDFIRES,SO2,2016,0.371894654
15259,5,AR,16,PRESCRIBED FIRES,SO2,2016,4.949368351
15260,6,CA,1,FUEL COMB. ELEC. UTIL.,SO2,2016,0.641879897
15261,6,CA,2,FUEL COMB. INDUSTRIAL,SO2,2016,7.235089489
15262,6,CA,3,FUEL COMB. OTHER,SO2,2016,1.838672353
15263,6,CA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.871904213
15264,6,CA,5,METALS PROCESSING,SO2,2016,0.051812426
15265,6,CA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,1.359430854
15266,6,CA,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,4.655467335
15267,6,CA,8,SOLVENT UTILIZATION,SO2,2016,0.004544266
15268,6,CA,9,STORAGE & TRANSPORT,SO2,2016,0.084610125
15269,6,CA,10,WASTE DISPOSAL & RECYCLING,SO2,2016,1.080576296
15270,6,CA,11,HIGHWAY VEHICLES,SO2,2016,1.585199096
15271,6,CA,12,OFF-HIGHWAY,SO2,2016,3.588589235
15272,6,CA,14,MISCELLANEOUS,SO2,2016,0.218621978
15273,6,CA,15,WILDFIRES,SO2,2016,21.09162148
15274,6,CA,16,PRESCRIBED FIRES,SO2,2016,1.429200269
15275,8,CO,1,FUEL COMB. ELEC. UTIL.,SO2,2016,19.04640754
15276,8,CO,2,FUEL COMB. INDUSTRIAL,SO2,2016,1.076431197
15277,8,CO,3,FUEL COMB. OTHER,SO2,2016,0.401376714
15278,8,CO,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.064076167
15279,8,CO,5,METALS PROCESSING,SO2,2016,0.044650312
15280,8,CO,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.684054114
15281,8,CO,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,1.224582917
15282,8,CO,8,SOLVENT UTILIZATION,SO2,2016,0.005679342
15283,8,CO,9,STORAGE & TRANSPORT,SO2,2016,0.001639999
15284,8,CO,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.162970566
15285,8,CO,11,HIGHWAY VEHICLES,SO2,2016,0.386310464
15286,8,CO,12,OFF-HIGHWAY,SO2,2016,0.751031146
15287,8,CO,14,MISCELLANEOUS,SO2,2016,0.028590048
15288,8,CO,15,WILDFIRES,SO2,2016,0.081191891
15289,8,CO,16,PRESCRIBED FIRES,SO2,2016,0.517297269
15290,9,CT,1,FUEL COMB. ELEC. UTIL.,SO2,2016,0.786094933
15291,9,CT,2,FUEL COMB. INDUSTRIAL,SO2,2016,0.361739178
15292,9,CT,3,FUEL COMB. OTHER,SO2,2016,4.050714534
15293,9,CT,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0
15294,9,CT,5,METALS PROCESSING,SO2,2016,0
15295,9,CT,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.002867683
15296,9,CT,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,0
15297,9,CT,8,SOLVENT UTILIZATION,SO2,2016,0
15298,9,CT,9,STORAGE & TRANSPORT,SO2,2016,0
15299,9,CT,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.302449499
15300,9,CT,11,HIGHWAY VEHICLES,SO2,2016,0.297152582
15301,9,CT,12,OFF-HIGHWAY,SO2,2016,0.115410473
15302,9,CT,14,MISCELLANEOUS,SO2,2016,0.00179754
15303,9,CT,15,WILDFIRES,SO2,2016,0.001546784
15304,9,CT,16,PRESCRIBED FIRES,SO2,2016,0.007137303
15305,10,DE,1,FUEL COMB. ELEC. UTIL.,SO2,2016,0.727023777
15306,10,DE,2,FUEL COMB. INDUSTRIAL,SO2,2016,0.391902906
15307,10,DE,3,FUEL COMB. OTHER,SO2,2016,0.17751821
15308,10,DE,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.066361873
15309,10,DE,5,METALS PROCESSING,SO2,2016,0
15310,10,DE,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.129050685
15311,10,DE,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,0.004202197
15312,10,DE,8,SOLVENT UTILIZATION,SO2,2016,0
15313,10,DE,9,STORAGE & TRANSPORT,SO2,2016,0.002907044
15314,10,DE,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.102215372
15315,10,DE,11,HIGHWAY VEHICLES,SO2,2016,0.104330573
15316,10,DE,12,OFF-HIGHWAY,SO2,2016,0.116683399
15317,10,DE,14,MISCELLANEOUS,SO2,2016,0.002577864
15318,10,DE,15,WILDFIRES,SO2,2016,NA
15319,10,DE,16,PRESCRIBED FIRES,SO2,2016,0.012503445
15320,11,DC,1,FUEL COMB. ELEC. UTIL.,SO2,2016,0
15321,11,DC,2,FUEL COMB. INDUSTRIAL,SO2,2016,0.010590354
15322,11,DC,3,FUEL COMB. OTHER,SO2,2016,0.082299133
15323,11,DC,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,1.92393E-05
15324,11,DC,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,1.23E-06
15325,11,DC,8,SOLVENT UTILIZATION,SO2,2016,0
15326,11,DC,9,STORAGE & TRANSPORT,SO2,2016,0
15327,11,DC,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.000114035
15328,11,DC,11,HIGHWAY VEHICLES,SO2,2016,0.052443483
15329,11,DC,12,OFF-HIGHWAY,SO2,2016,0.001531055
15330,11,DC,14,MISCELLANEOUS,SO2,2016,0.000258868
15331,11,DC,15,WILDFIRES,SO2,2016,NA
15332,11,DC,16,PRESCRIBED FIRES,SO2,2016,0
15333,12,FL,1,FUEL COMB. ELEC. UTIL.,SO2,2016,57.38258119
15334,12,FL,2,FUEL COMB. INDUSTRIAL,SO2,2016,7.43356794
15335,12,FL,3,FUEL COMB. OTHER,SO2,2016,0.310478449
15336,12,FL,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,19.23874966
15337,12,FL,5,METALS PROCESSING,SO2,2016,0.235434598
15338,12,FL,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.201021028
15339,12,FL,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,2.864897555
15340,12,FL,8,SOLVENT UTILIZATION,SO2,2016,1.73E-08
15341,12,FL,9,STORAGE & TRANSPORT,SO2,2016,0.016695876
15342,12,FL,10,WASTE DISPOSAL & RECYCLING,SO2,2016,2.63110744
15343,12,FL,11,HIGHWAY VEHICLES,SO2,2016,2.437075688
15344,12,FL,12,OFF-HIGHWAY,SO2,2016,2.859611307
15345,12,FL,14,MISCELLANEOUS,SO2,2016,1.500955389
15346,12,FL,15,WILDFIRES,SO2,2016,0.710932168
15347,12,FL,16,PRESCRIBED FIRES,SO2,2016,7.069418069
15348,13,GA,1,FUEL COMB. ELEC. UTIL.,SO2,2016,31.91011893
15349,13,GA,2,FUEL COMB. INDUSTRIAL,SO2,2016,9.990320577
15350,13,GA,3,FUEL COMB. OTHER,SO2,2016,1.237804532
15351,13,GA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.974359
15352,13,GA,5,METALS PROCESSING,SO2,2016,0.0758438
15353,13,GA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.027107333
15354,13,GA,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,7.999844833
15355,13,GA,8,SOLVENT UTILIZATION,SO2,2016,0.000212367
15356,13,GA,9,STORAGE & TRANSPORT,SO2,2016,0
15357,13,GA,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.450537271
15358,13,GA,11,HIGHWAY VEHICLES,SO2,2016,1.311039614
15359,13,GA,12,OFF-HIGHWAY,SO2,2016,1.425537025
15360,13,GA,14,MISCELLANEOUS,SO2,2016,0.32497368
15361,13,GA,15,WILDFIRES,SO2,2016,0.093626528
15362,13,GA,16,PRESCRIBED FIRES,SO2,2016,3.573524554
15363,15,HI,1,FUEL COMB. ELEC. UTIL.,SO2,2016,16.55449568
15364,15,HI,2,FUEL COMB. INDUSTRIAL,SO2,2016,1.613527058
15365,15,HI,3,FUEL COMB. OTHER,SO2,2016,0.023067054
15366,15,HI,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.196936
15367,15,HI,5,METALS PROCESSING,SO2,2016,0
15368,15,HI,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.035091727
15369,15,HI,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,0
15370,15,HI,8,SOLVENT UTILIZATION,SO2,2016,3.98E-06
15371,15,HI,9,STORAGE & TRANSPORT,SO2,2016,0
15372,15,HI,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.074221637
15373,15,HI,11,HIGHWAY VEHICLES,SO2,2016,0.063169929
15374,15,HI,12,OFF-HIGHWAY,SO2,2016,0.629597495
15375,15,HI,14,MISCELLANEOUS,SO2,2016,0.066426524
15376,15,HI,15,WILDFIRES,SO2,2016,NA
15377,15,HI,16,PRESCRIBED FIRES,SO2,2016,0.211138319
15378,16,ID,1,FUEL COMB. ELEC. UTIL.,SO2,2016,0.027515677
15379,16,ID,2,FUEL COMB. INDUSTRIAL,SO2,2016,1.610889099
15380,16,ID,3,FUEL COMB. OTHER,SO2,2016,0.11773713
15381,16,ID,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,1.336450701
15382,16,ID,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.000292086
15383,16,ID,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,0.304437162
15384,16,ID,8,SOLVENT UTILIZATION,SO2,2016,0
15385,16,ID,9,STORAGE & TRANSPORT,SO2,2016,0.05501635
15386,16,ID,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.13360719
15387,16,ID,11,HIGHWAY VEHICLES,SO2,2016,0.138525622
15388,16,ID,12,OFF-HIGHWAY,SO2,2016,0.095131815
15389,16,ID,14,MISCELLANEOUS,SO2,2016,0.075924218
15390,16,ID,15,WILDFIRES,SO2,2016,2.974475515
15391,16,ID,16,PRESCRIBED FIRES,SO2,2016,1.157630956
15392,17,IL,1,FUEL COMB. ELEC. UTIL.,SO2,2016,81.73037015
15393,17,IL,2,FUEL COMB. INDUSTRIAL,SO2,2016,20.67586396
15394,17,IL,3,FUEL COMB. OTHER,SO2,2016,4.59467755
15395,17,IL,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.787049567
15396,17,IL,5,METALS PROCESSING,SO2,2016,1.974272518
15397,17,IL,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,1.339868397
15398,17,IL,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,9.852321668
15399,17,IL,8,SOLVENT UTILIZATION,SO2,2016,0.011133281
15400,17,IL,9,STORAGE & TRANSPORT,SO2,2016,0.015143401
15401,17,IL,10,WASTE DISPOSAL & RECYCLING,SO2,2016,2.908468617
15402,17,IL,11,HIGHWAY VEHICLES,SO2,2016,0.705373003
15403,17,IL,12,OFF-HIGHWAY,SO2,2016,1.564344118
15404,17,IL,14,MISCELLANEOUS,SO2,2016,0.006945886
15405,17,IL,15,WILDFIRES,SO2,2016,0.02921089
15406,17,IL,16,PRESCRIBED FIRES,SO2,2016,1.39954957
15407,18,IN,1,FUEL COMB. ELEC. UTIL.,SO2,2016,140.5356501
15408,18,IN,2,FUEL COMB. INDUSTRIAL,SO2,2016,20.87391956
15409,18,IN,3,FUEL COMB. OTHER,SO2,2016,2.343782786
15410,18,IN,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.993701525
15411,18,IN,5,METALS PROCESSING,SO2,2016,12.78517064
15412,18,IN,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.240912116
15413,18,IN,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,3.445737305
15414,18,IN,8,SOLVENT UTILIZATION,SO2,2016,0.004935598
15415,18,IN,9,STORAGE & TRANSPORT,SO2,2016,0.009058702
15416,18,IN,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.359520444
15417,18,IN,11,HIGHWAY VEHICLES,SO2,2016,0.615637543
15418,18,IN,12,OFF-HIGHWAY,SO2,2016,0.339076907
15419,18,IN,14,MISCELLANEOUS,SO2,2016,0.006405003
15420,18,IN,15,WILDFIRES,SO2,2016,0.013722971
15421,18,IN,16,PRESCRIBED FIRES,SO2,2016,0.43094542
15422,19,IA,1,FUEL COMB. ELEC. UTIL.,SO2,2016,43.01917697
15423,19,IA,2,FUEL COMB. INDUSTRIAL,SO2,2016,27.85453479
15424,19,IA,3,FUEL COMB. OTHER,SO2,2016,1.804951785
15425,19,IA,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,0.064084784
15426,19,IA,5,METALS PROCESSING,SO2,2016,0.43402145
15427,19,IA,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.000263242
15428,19,IA,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,2.546839344
15429,19,IA,8,SOLVENT UTILIZATION,SO2,2016,8.62957E-05
15430,19,IA,9,STORAGE & TRANSPORT,SO2,2016,0.012328258
15431,19,IA,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.183179856
15432,19,IA,11,HIGHWAY VEHICLES,SO2,2016,0.305111004
15433,19,IA,12,OFF-HIGHWAY,SO2,2016,0.138175199
15434,19,IA,14,MISCELLANEOUS,SO2,2016,0.006094802
15435,19,IA,15,WILDFIRES,SO2,2016,0.100178427
15436,19,IA,16,PRESCRIBED FIRES,SO2,2016,0.491127526
15437,20,KS,1,FUEL COMB. ELEC. UTIL.,SO2,2016,14.23952527
15438,20,KS,2,FUEL COMB. INDUSTRIAL,SO2,2016,2.800431781
15439,20,KS,3,FUEL COMB. OTHER,SO2,2016,0.122612564
15440,20,KS,4,CHEMICAL & ALLIED PRODUCT MFG,SO2,2016,2.347637559
15441,20,KS,5,METALS PROCESSING,SO2,2016,0.033006079
15442,20,KS,6,PETROLEUM & RELATED INDUSTRIES,SO2,2016,0.648961245
15443,20,KS,7,OTHER INDUSTRIAL PROCESSES,SO2,2016,0.595943849
15444,20,KS,8,SOLVENT UTILIZATION,SO2,2016,0.000131076
15445,20,KS,9,STORAGE & TRANSPORT,SO2,2016,0.000420519
15446,20,KS,10,WASTE DISPOSAL & RECYCLING,SO2,2016,0.167600041
