"","State Code","State","Tier 1 Code","pollutant","year","Sum"
"27380","01","AL","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.814844433"
"27381","01","AL","11","HIGHWAY VEHICLES_CO",2014,"716.5537096"
"27382","01","AL","11","HIGHWAY VEHICLES_SO2",2014,"0.723786687"
"27383","01","AL","12","OFF-HIGHWAY_CO",2014,"235.3148196"
"27384","01","AL","12","OFF-HIGHWAY_SO2",2014,"0.80481717"
"27385","01","AL","14","MISCELLANEOUS_CO",2014,"7.500966144"
"27386","01","AL","14","MISCELLANEOUS_SO2",2014,"0.057074621"
"27387","01","AL","15","WILDFIRES_CO",2014,"96.76009431"
"27388","01","AL","15","WILDFIRES_SO2",2014,"0.993491936"
"27389","01","AL","16","PRESCRIBED FIRES_CO",2014,"649.7821321"
"27390","01","AL","16","PRESCRIBED FIRES_SO2",2014,"6.538724456"
"27391","02","AK","01","FUEL COMB. ELEC. UTIL._CO",2014,"4.95212"
"27392","02","AK","01","FUEL COMB. ELEC. UTIL._SO2",2014,"2.30885"
"27393","02","AK","02","FUEL COMB. INDUSTRIAL_CO",2014,"12.60085559"
"27394","02","AK","02","FUEL COMB. INDUSTRIAL_SO2",2014,"2.426143221"
"27395","02","AK","03","FUEL COMB. OTHER_CO",2014,"6.5890233"
"27396","02","AK","03","FUEL COMB. OTHER_SO2",2014,"1.348444251"
"27397","02","AK","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,NA
"27398","02","AK","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,NA
"27399","02","AK","05","METALS PROCESSING_CO",2014,"0.0489"
"27400","02","AK","05","METALS PROCESSING_SO2",2014,"0.00102"
"27401","02","AK","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"4.125103842"
"27402","02","AK","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.092240945"
"27403","02","AK","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"0.827687893"
"27404","02","AK","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"0.02807"
"27405","02","AK","09","STORAGE & TRANSPORT_CO",2014,"0.03511"
"27406","02","AK","09","STORAGE & TRANSPORT_SO2",2014,"0.0001"
"27407","02","AK","10","WASTE DISPOSAL & RECYCLING_CO",2014,"23.77076035"
"27408","02","AK","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.24648477"
"27409","02","AK","11","HIGHWAY VEHICLES_CO",2014,"72.20874465"
"27410","02","AK","11","HIGHWAY VEHICLES_SO2",2014,"0.049552249"
"27411","02","AK","12","OFF-HIGHWAY_CO",2014,"70.5407438"
"27412","02","AK","12","OFF-HIGHWAY_SO2",2014,"2.886323208"
"27413","02","AK","14","MISCELLANEOUS_CO",2014,"0.028009035"
"27414","02","AK","14","MISCELLANEOUS_SO2",2014,"0.013296068"
"27415","02","AK","15","WILDFIRES_CO",2014,"2092.559778"
"27416","02","AK","15","WILDFIRES_SO2",2014,"12.50052597"
"27417","02","AK","16","PRESCRIBED FIRES_CO",2014,"11.75858851"
"27418","02","AK","16","PRESCRIBED FIRES_SO2",2014,"0.079161715"
"27419","04","AZ","01","FUEL COMB. ELEC. UTIL._CO",2014,"11.0302502"
"27420","04","AZ","01","FUEL COMB. ELEC. UTIL._SO2",2014,"16.9186142"
"27421","04","AZ","02","FUEL COMB. INDUSTRIAL_CO",2014,"1.855071466"
"27422","04","AZ","02","FUEL COMB. INDUSTRIAL_SO2",2014,"0.526468144"
"27423","04","AZ","03","FUEL COMB. OTHER_CO",2014,"24.4446207"
"27424","04","AZ","03","FUEL COMB. OTHER_SO2",2014,"0.105271974"
"27425","04","AZ","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.00252"
"27426","04","AZ","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"0.00002"
"27427","04","AZ","05","METALS PROCESSING_CO",2014,"0.635737"
"27428","04","AZ","05","METALS PROCESSING_SO2",2014,"21.960166"
"27429","04","AZ","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"0.022395235"
"27430","04","AZ","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.000551431"
"27431","04","AZ","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"10.11806766"
"27432","04","AZ","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"2.03345659"
"27433","04","AZ","08","SOLVENT UTILIZATION_CO",2014,"0.00297964"
"27434","04","AZ","08","SOLVENT UTILIZATION_SO2",2014,"0.000021285"
"27435","04","AZ","09","STORAGE & TRANSPORT_CO",2014,"0.005585276"
"27436","04","AZ","09","STORAGE & TRANSPORT_SO2",2014,"0.000251131"
"27437","04","AZ","10","WASTE DISPOSAL & RECYCLING_CO",2014,"35.75085254"
"27438","04","AZ","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.35694566"
"27439","04","AZ","11","HIGHWAY VEHICLES_CO",2014,"555.0519848"
"27440","04","AZ","11","HIGHWAY VEHICLES_SO2",2014,"0.539710769"
"27441","04","AZ","12","OFF-HIGHWAY_CO",2014,"291.2367327"
"27442","04","AZ","12","OFF-HIGHWAY_SO2",2014,"0.651414084"
"27443","04","AZ","14","MISCELLANEOUS_CO",2014,"0.424438874"
"27444","04","AZ","14","MISCELLANEOUS_SO2",2014,"0.005938032"
"27445","04","AZ","15","WILDFIRES_CO",2014,"231.9141279"
"27446","04","AZ","15","WILDFIRES_SO2",2014,"1.970663774"
"27447","04","AZ","16","PRESCRIBED FIRES_CO",2014,"74.79146941"
"27448","04","AZ","16","PRESCRIBED FIRES_SO2",2014,"0.535084553"
"27449","05","AR","01","FUEL COMB. ELEC. UTIL._CO",2014,"6.684250997"
"27450","05","AR","01","FUEL COMB. ELEC. UTIL._SO2",2014,"60.68651906"
"27451","05","AR","02","FUEL COMB. INDUSTRIAL_CO",2014,"25.63566864"
"27452","05","AR","02","FUEL COMB. INDUSTRIAL_SO2",2014,"20.54787585"
"27453","05","AR","03","FUEL COMB. OTHER_CO",2014,"11.96568361"
"27454","05","AR","03","FUEL COMB. OTHER_SO2",2014,"0.078148679"
"27455","05","AR","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.370173886"
"27456","05","AR","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"0.179287493"
"27457","05","AR","05","METALS PROCESSING_CO",2014,"4.978817528"
"27458","05","AR","05","METALS PROCESSING_SO2",2014,"1.027053771"
"27459","05","AR","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"5.617717849"
"27460","05","AR","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.030326272"
"27461","05","AR","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"11.98374156"
"27462","05","AR","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"3.071596267"
"27463","05","AR","08","SOLVENT UTILIZATION_CO",2014,"0.011409509"
"27464","05","AR","08","SOLVENT UTILIZATION_SO2",2014,"0.0000875036"
"27465","05","AR","09","STORAGE & TRANSPORT_CO",2014,"0.181670503"
"27466","05","AR","09","STORAGE & TRANSPORT_SO2",2014,"0.006460115"
"27467","05","AR","10","WASTE DISPOSAL & RECYCLING_CO",2014,"29.93755989"
"27468","05","AR","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.405107244"
"27469","05","AR","11","HIGHWAY VEHICLES_CO",2014,"333.5004117"
"27470","05","AR","11","HIGHWAY VEHICLES_SO2",2014,"0.333244809"
"27471","05","AR","12","OFF-HIGHWAY_CO",2014,"150.9768219"
"27472","05","AR","12","OFF-HIGHWAY_SO2",2014,"0.165702192"
"27473","05","AR","14","MISCELLANEOUS_CO",2014,"16.38273282"
"27474","05","AR","14","MISCELLANEOUS_SO2",2014,"0.291246105"
"27475","05","AR","15","WILDFIRES_CO",2014,"47.21013841"
"27476","05","AR","15","WILDFIRES_SO2",2014,"0.371894654"
"27477","05","AR","16","PRESCRIBED FIRES_CO",2014,"511.3169178"
"27478","05","AR","16","PRESCRIBED FIRES_SO2",2014,"3.963351105"
"27479","06","CA","01","FUEL COMB. ELEC. UTIL._CO",2014,"10.09621792"
"27480","06","CA","01","FUEL COMB. ELEC. UTIL._SO2",2014,"0.948942732"
"27481","06","CA","02","FUEL COMB. INDUSTRIAL_CO",2014,"41.80772623"
"27482","06","CA","02","FUEL COMB. INDUSTRIAL_SO2",2014,"8.352150078"
"27483","06","CA","03","FUEL COMB. OTHER_CO",2014,"63.27460267"
"27484","06","CA","03","FUEL COMB. OTHER_SO2",2014,"1.620712587"
"27485","06","CA","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.669225366"
"27486","06","CA","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"1.173007536"
"27487","06","CA","05","METALS PROCESSING_CO",2014,"0.189559"
"27488","06","CA","05","METALS PROCESSING_SO2",2014,"0.057846436"
"27489","06","CA","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"2.950480909"
"27490","06","CA","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"1.149777745"
"27491","06","CA","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"32.40180415"
"27492","06","CA","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"3.259506185"
"27493","06","CA","08","SOLVENT UTILIZATION_CO",2014,"0.026265166"
"27494","06","CA","08","SOLVENT UTILIZATION_SO2",2014,"0.001403467"
"27495","06","CA","09","STORAGE & TRANSPORT_CO",2014,"0.092271345"
"27496","06","CA","09","STORAGE & TRANSPORT_SO2",2014,"0.081363576"
"27497","06","CA","10","WASTE DISPOSAL & RECYCLING_CO",2014,"199.8387969"
"27498","06","CA","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"2.154183963"
"27499","06","CA","11","HIGHWAY VEHICLES_CO",2014,"971.5156625"
"27500","06","CA","11","HIGHWAY VEHICLES_SO2",2014,"1.722437592"
"27501","06","CA","12","OFF-HIGHWAY_CO",2014,"725.0141777"
"27502","06","CA","12","OFF-HIGHWAY_SO2",2014,"3.175818274"
"27503","06","CA","14","MISCELLANEOUS_CO",2014,"32.38534966"
"27504","06","CA","14","MISCELLANEOUS_SO2",2014,"0.220332966"
"27505","06","CA","15","WILDFIRES_CO",2014,"3239.366102"
"27506","06","CA","15","WILDFIRES_SO2",2014,"21.09162148"
"27507","06","CA","16","PRESCRIBED FIRES_CO",2014,"284.5235236"
"27508","06","CA","16","PRESCRIBED FIRES_SO2",2014,"2.012475615"
"27509","08","CO","01","FUEL COMB. ELEC. UTIL._CO",2014,"13.95892211"
"27510","08","CO","01","FUEL COMB. ELEC. UTIL._SO2",2014,"26.86419355"
"27511","08","CO","02","FUEL COMB. INDUSTRIAL_CO",2014,"22.79786414"
"27512","08","CO","02","FUEL COMB. INDUSTRIAL_SO2",2014,"2.075576105"
"27513","08","CO","03","FUEL COMB. OTHER_CO",2014,"25.88463513"
"27514","08","CO","03","FUEL COMB. OTHER_SO2",2014,"0.426495733"
"27515","08","CO","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.00637257"
"27516","08","CO","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"0.0996495"
"27517","08","CO","05","METALS PROCESSING_CO",2014,"1.20074219"
"27518","08","CO","05","METALS PROCESSING_SO2",2014,"0.081760033"
"27519","08","CO","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"32.67983265"
"27520","08","CO","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.818924118"
"27521","08","CO","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"8.085618498"
"27522","08","CO","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"1.309428801"
"27523","08","CO","08","SOLVENT UTILIZATION_CO",2014,"0.005636726"
"27524","08","CO","08","SOLVENT UTILIZATION_SO2",2014,"0.003322785"
"27525","08","CO","09","STORAGE & TRANSPORT_CO",2014,"0.450216062"
"27526","08","CO","09","STORAGE & TRANSPORT_SO2",2014,"0.001719997"
"27527","08","CO","10","WASTE DISPOSAL & RECYCLING_CO",2014,"2.005958852"
"27528","08","CO","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.229447691"
"27529","08","CO","11","HIGHWAY VEHICLES_CO",2014,"497.5014177"
"27530","08","CO","11","HIGHWAY VEHICLES_SO2",2014,"0.457244295"
"27531","08","CO","12","OFF-HIGHWAY_CO",2014,"241.5876863"
"27532","08","CO","12","OFF-HIGHWAY_SO2",2014,"0.481758253"
"27533","08","CO","14","MISCELLANEOUS_CO",2014,"0.270597688"
"27534","08","CO","14","MISCELLANEOUS_SO2",2014,"0.002285972"
"27535","08","CO","15","WILDFIRES_CO",2014,"8.932275199"
"27536","08","CO","15","WILDFIRES_SO2",2014,"0.081191891"
"27537","08","CO","16","PRESCRIBED FIRES_CO",2014,"64.53129174"
"27538","08","CO","16","PRESCRIBED FIRES_SO2",2014,"0.4623669"
"27539","09","CT","01","FUEL COMB. ELEC. UTIL._CO",2014,"0.726817809"
"27540","09","CT","01","FUEL COMB. ELEC. UTIL._SO2",2014,"1.511389726"
"27541","09","CT","02","FUEL COMB. INDUSTRIAL_CO",2014,"2.179294612"
"27542","09","CT","02","FUEL COMB. INDUSTRIAL_SO2",2014,"0.847317098"
"27543","09","CT","03","FUEL COMB. OTHER_CO",2014,"38.16667011"
"27544","09","CT","03","FUEL COMB. OTHER_SO2",2014,"9.270970494"
"27545","09","CT","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,NA
"27546","09","CT","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,NA
"27547","09","CT","05","METALS PROCESSING_CO",2014,NA
"27548","09","CT","05","METALS PROCESSING_SO2",2014,NA
"27549","09","CT","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,NA
"27550","09","CT","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,NA
"27551","09","CT","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"3.443735027"
"27552","09","CT","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"0"
"27553","09","CT","08","SOLVENT UTILIZATION_CO",2014,NA
"27554","09","CT","08","SOLVENT UTILIZATION_SO2",2014,NA
"27555","09","CT","09","STORAGE & TRANSPORT_CO",2014,"0.00408236"
"27556","09","CT","09","STORAGE & TRANSPORT_SO2",2014,"0"
"27557","09","CT","10","WASTE DISPOSAL & RECYCLING_CO",2014,"2.957660937"
"27558","09","CT","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.286958706"
"27559","09","CT","11","HIGHWAY VEHICLES_CO",2014,"206.70092"
"27560","09","CT","11","HIGHWAY VEHICLES_SO2",2014,"0.28598924"
"27561","09","CT","12","OFF-HIGHWAY_CO",2014,"145.2484069"
"27562","09","CT","12","OFF-HIGHWAY_SO2",2014,"0.2400092"
"27563","09","CT","14","MISCELLANEOUS_CO",2014,"0.0000660732"
"27564","09","CT","14","MISCELLANEOUS_SO2",2014,"0.002165072"
"27565","09","CT","15","WILDFIRES_CO",2014,"0.162761433"
"27566","09","CT","15","WILDFIRES_SO2",2014,"0.001546784"
"27567","09","CT","16","PRESCRIBED FIRES_CO",2014,"0.5590651"
"27568","09","CT","16","PRESCRIBED FIRES_SO2",2014,"0.006024389"
"27569","10","DE","01","FUEL COMB. ELEC. UTIL._CO",2014,"0.709576321"
"27570","10","DE","01","FUEL COMB. ELEC. UTIL._SO2",2014,"0.988994313"
"27571","10","DE","02","FUEL COMB. INDUSTRIAL_CO",2014,"2.686951871"
"27572","10","DE","02","FUEL COMB. INDUSTRIAL_SO2",2014,"0.670447663"
"27573","10","DE","03","FUEL COMB. OTHER_CO",2014,"4.412418348"
"27574","10","DE","03","FUEL COMB. OTHER_SO2",2014,"0.448869897"
"27575","10","DE","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"2.937454622"
"27576","10","DE","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"0.08826562"
"27577","10","DE","05","METALS PROCESSING_CO",2014,NA
"27578","10","DE","05","METALS PROCESSING_SO2",2014,NA
"27579","10","DE","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"0.07392489"
"27580","10","DE","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.035047395"
"27581","10","DE","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"0.792187557"
"27582","10","DE","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"0.012562532"
"27583","10","DE","08","SOLVENT UTILIZATION_CO",2014,"0"
"27584","10","DE","08","SOLVENT UTILIZATION_SO2",2014,"0"
"27585","10","DE","09","STORAGE & TRANSPORT_CO",2014,"0.006505686"
"27586","10","DE","09","STORAGE & TRANSPORT_SO2",2014,"0.008512051"
"27587","10","DE","10","WASTE DISPOSAL & RECYCLING_CO",2014,"0.306348097"
"27588","10","DE","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.131066622"
"27589","10","DE","11","HIGHWAY VEHICLES_CO",2014,"75.92410279"
"27590","10","DE","11","HIGHWAY VEHICLES_SO2",2014,"0.093468736"
"27591","10","DE","12","OFF-HIGHWAY_CO",2014,"43.75710372"
"27592","10","DE","12","OFF-HIGHWAY_SO2",2014,"1.851786704"
"27593","10","DE","14","MISCELLANEOUS_CO",2014,"0.047243302"
"27594","10","DE","14","MISCELLANEOUS_SO2",2014,"0.000598912"
"27595","10","DE","15","WILDFIRES_CO",2014,NA
"27596","10","DE","15","WILDFIRES_SO2",2014,NA
"27597","10","DE","16","PRESCRIBED FIRES_CO",2014,"1.735753745"
"27598","10","DE","16","PRESCRIBED FIRES_SO2",2014,"0.017275584"
"27599","11","DC","01","FUEL COMB. ELEC. UTIL._CO",2014,"0"
"27600","11","DC","01","FUEL COMB. ELEC. UTIL._SO2",2014,"0"
"27601","11","DC","02","FUEL COMB. INDUSTRIAL_CO",2014,"0.204730396"
"27602","11","DC","02","FUEL COMB. INDUSTRIAL_SO2",2014,"0.026039191"
"27603","11","DC","03","FUEL COMB. OTHER_CO",2014,"1.302060808"
"27604","11","DC","03","FUEL COMB. OTHER_SO2",2014,"0.169373151"
"27605","11","DC","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"0.0008904"
"27606","11","DC","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"6.36E-6"
"27607","11","DC","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"0.49227122"
"27608","11","DC","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"0"
"27609","11","DC","08","SOLVENT UTILIZATION_CO",2014,NA
"27610","11","DC","08","SOLVENT UTILIZATION_SO2",2014,NA
"27611","11","DC","09","STORAGE & TRANSPORT_CO",2014,NA
"27612","11","DC","09","STORAGE & TRANSPORT_SO2",2014,NA
"27613","11","DC","10","WASTE DISPOSAL & RECYCLING_CO",2014,"0"
"27614","11","DC","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0"
"27615","11","DC","11","HIGHWAY VEHICLES_CO",2014,"34.47428228"
"27616","11","DC","11","HIGHWAY VEHICLES_SO2",2014,"0.05143098"
"27617","11","DC","12","OFF-HIGHWAY_CO",2014,"10.82379294"
"27618","11","DC","12","OFF-HIGHWAY_SO2",2014,"0.004322296"
"27619","11","DC","14","MISCELLANEOUS_CO",2014,"0.0000104509"
"27620","11","DC","14","MISCELLANEOUS_SO2",2014,"0.000342453"
"27621","11","DC","15","WILDFIRES_CO",2014,NA
"27622","11","DC","15","WILDFIRES_SO2",2014,NA
"27623","11","DC","16","PRESCRIBED FIRES_CO",2014,NA
"27624","11","DC","16","PRESCRIBED FIRES_SO2",2014,NA
"27625","12","FL","01","FUEL COMB. ELEC. UTIL._CO",2014,"40.30085324"
"27626","12","FL","01","FUEL COMB. ELEC. UTIL._SO2",2014,"99.36286908"
"27627","12","FL","02","FUEL COMB. INDUSTRIAL_CO",2014,"62.88693996"
"27628","12","FL","02","FUEL COMB. INDUSTRIAL_SO2",2014,"12.11098667"
"27629","12","FL","03","FUEL COMB. OTHER_CO",2014,"27.99420837"
"27630","12","FL","03","FUEL COMB. OTHER_SO2",2014,"0.283249067"
"27631","12","FL","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.12751988"
"27632","12","FL","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"20.70596778"
"27633","12","FL","05","METALS PROCESSING_CO",2014,"0.388112935"
"27634","12","FL","05","METALS PROCESSING_SO2",2014,"0.182717911"
"27635","12","FL","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"1.118250073"
"27636","12","FL","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.190688068"
"27637","12","FL","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"26.84703894"
"27638","12","FL","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"3.559843784"
"27639","12","FL","08","SOLVENT UTILIZATION_CO",2014,"0.0092286"
"27640","12","FL","08","SOLVENT UTILIZATION_SO2",2014,"5.2E-8"
"27641","12","FL","09","STORAGE & TRANSPORT_CO",2014,"0.10714259"
"27642","12","FL","09","STORAGE & TRANSPORT_SO2",2014,"0.019629919"
"27643","12","FL","10","WASTE DISPOSAL & RECYCLING_CO",2014,"125.4914755"
"27644","12","FL","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"2.161709742"
"27645","12","FL","11","HIGHWAY VEHICLES_CO",2014,"1701.695482"
"27646","12","FL","11","HIGHWAY VEHICLES_SO2",2014,"2.157804316"
"27647","12","FL","12","OFF-HIGHWAY_CO",2014,"1017.627247"
"27648","12","FL","12","OFF-HIGHWAY_SO2",2014,"10.37708932"
"27649","12","FL","14","MISCELLANEOUS_CO",2014,"155.2176045"
"27650","12","FL","14","MISCELLANEOUS_SO2",2014,"2.622207811"
"27651","12","FL","15","WILDFIRES_CO",2014,"68.29553838"
"27652","12","FL","15","WILDFIRES_SO2",2014,"0.710932168"
"27653","12","FL","16","PRESCRIBED FIRES_CO",2014,"977.9725686"
"27654","12","FL","16","PRESCRIBED FIRES_SO2",2014,"10.02280249"
"27655","13","GA","01","FUEL COMB. ELEC. UTIL._CO",2014,"10.0832097"
"27656","13","GA","01","FUEL COMB. ELEC. UTIL._SO2",2014,"65.5018662"
"27657","13","GA","02","FUEL COMB. INDUSTRIAL_CO",2014,"28.4351597"
"27658","13","GA","02","FUEL COMB. INDUSTRIAL_SO2",2014,"14.7058504"
"27659","13","GA","03","FUEL COMB. OTHER_CO",2014,"35.79784115"
"27660","13","GA","03","FUEL COMB. OTHER_SO2",2014,"2.971906958"
"27661","13","GA","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.69357"
"27662","13","GA","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"1.057125"
"27663","13","GA","05","METALS PROCESSING_CO",2014,"0.2932117"
"27664","13","GA","05","METALS PROCESSING_SO2",2014,"0.0823476"
"27665","13","GA","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"0.014864"
"27666","13","GA","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.02036"
"27667","13","GA","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"28.37828806"
"27668","13","GA","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"9.0403453"
"27669","13","GA","08","SOLVENT UTILIZATION_CO",2014,"0.0199459"
"27670","13","GA","08","SOLVENT UTILIZATION_SO2",2014,"0.0001649"
"27671","13","GA","09","STORAGE & TRANSPORT_CO",2014,"0.0485866"
"27672","13","GA","09","STORAGE & TRANSPORT_SO2",2014,"0"
"27673","13","GA","10","WASTE DISPOSAL & RECYCLING_CO",2014,"223.7111845"
"27674","13","GA","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.919034493"
"27675","13","GA","11","HIGHWAY VEHICLES_CO",2014,"938.781119"
"27676","13","GA","11","HIGHWAY VEHICLES_SO2",2014,"1.239307884"
"27677","13","GA","12","OFF-HIGHWAY_CO",2014,"418.6922175"
"27678","13","GA","12","OFF-HIGHWAY_SO2",2014,"1.838160684"
"27679","13","GA","14","MISCELLANEOUS_CO",2014,"38.63919726"
"27680","13","GA","14","MISCELLANEOUS_SO2",2014,"0.481978546"
"27681","13","GA","15","WILDFIRES_CO",2014,"8.082088988"
"27682","13","GA","15","WILDFIRES_SO2",2014,"0.093626528"
"27683","13","GA","16","PRESCRIBED FIRES_CO",2014,"460.5708799"
"27684","13","GA","16","PRESCRIBED FIRES_SO2",2014,"4.202497371"
"27685","15","HI","01","FUEL COMB. ELEC. UTIL._CO",2014,"1.447988983"
"27686","15","HI","01","FUEL COMB. ELEC. UTIL._SO2",2014,"18.29573659"
"27687","15","HI","02","FUEL COMB. INDUSTRIAL_CO",2014,"3.859081319"
"27688","15","HI","02","FUEL COMB. INDUSTRIAL_SO2",2014,"0.697551334"
"27689","15","HI","03","FUEL COMB. OTHER_CO",2014,"3.648219589"
"27690","15","HI","03","FUEL COMB. OTHER_SO2",2014,"0.025266494"
"27691","15","HI","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,NA
"27692","15","HI","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"0.167332"
"27693","15","HI","05","METALS PROCESSING_CO",2014,NA
"27694","15","HI","05","METALS PROCESSING_SO2",2014,NA
"27695","15","HI","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"0.061"
"27696","15","HI","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.029918"
"27697","15","HI","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"1.0902005"
"27698","15","HI","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"0"
"27699","15","HI","08","SOLVENT UTILIZATION_CO",2014,"0.000546426"
"27700","15","HI","08","SOLVENT UTILIZATION_SO2",2014,"3.90109E-6"
"27701","15","HI","09","STORAGE & TRANSPORT_CO",2014,NA
"27702","15","HI","09","STORAGE & TRANSPORT_SO2",2014,NA
"27703","15","HI","10","WASTE DISPOSAL & RECYCLING_CO",2014,"8.837577854"
"27704","15","HI","10","WASTE DISPOSAL & RECYCLING_SO2",2014,"0.087871588"
"27705","15","HI","11","HIGHWAY VEHICLES_CO",2014,"97.73221758"
"27706","15","HI","11","HIGHWAY VEHICLES_SO2",2014,"0.103619143"
"27707","15","HI","12","OFF-HIGHWAY_CO",2014,"53.05652446"
"27708","15","HI","12","OFF-HIGHWAY_SO2",2014,"0.574439733"
"27709","15","HI","14","MISCELLANEOUS_CO",2014,"6.933893825"
"27710","15","HI","14","MISCELLANEOUS_SO2",2014,"0.197693688"
"27711","15","HI","15","WILDFIRES_CO",2014,NA
"27712","15","HI","15","WILDFIRES_SO2",2014,NA
"27713","15","HI","16","PRESCRIBED FIRES_CO",2014,"107.270541"
"27714","15","HI","16","PRESCRIBED FIRES_SO2",2014,"0.534178428"
"27715","16","ID","01","FUEL COMB. ELEC. UTIL._CO",2014,"0.364418296"
"27716","16","ID","01","FUEL COMB. ELEC. UTIL._SO2",2014,"0.033029665"
"27717","16","ID","02","FUEL COMB. INDUSTRIAL_CO",2014,"7.013443325"
"27718","16","ID","02","FUEL COMB. INDUSTRIAL_SO2",2014,"3.10794502"
"27719","16","ID","03","FUEL COMB. OTHER_CO",2014,"8.096889462"
"27720","16","ID","03","FUEL COMB. OTHER_SO2",2014,"0.173948659"
"27721","16","ID","04","CHEMICAL & ALLIED PRODUCT MFG_CO",2014,"0.55607481"
"27722","16","ID","04","CHEMICAL & ALLIED PRODUCT MFG_SO2",2014,"1.3040564"
"27723","16","ID","06","PETROLEUM & RELATED INDUSTRIES_CO",2014,"0.003088452"
"27724","16","ID","06","PETROLEUM & RELATED INDUSTRIES_SO2",2014,"0.00086148"
"27725","16","ID","07","OTHER INDUSTRIAL PROCESSES_CO",2014,"8.476719576"
"27726","16","ID","07","OTHER INDUSTRIAL PROCESSES_SO2",2014,"0.414054793"
